Permutation,TrainDur,Subject,BestLambda,SpecAccuracy,GenAccuracy
23,300,8,10,0.00547914214150655,0.0219990586144692
23,300,9,100000,0.0289870687141665,0.0193468693773063
23,300,10,0.1,0.0343644878507318,0.0161709093214657
23,300,11,10,0.00263969778690887,-0.00673539150627159
23,300,12,0.464158883361278,0.0315811023585257,0.0209740769088571
23,300,13,4641.58883361278,0.0398702534924969,0.0369377410323785
23,300,14,100000,0.0163240235039053,0.0253661563113366
23,300,15,46.4158883361278,-0.00713572934602089,0.0189545154670452
23,300,16,100000,0.0153434970959953,0.0091148669379697
23,300,17,0.1,0.00161904016519739,-0.00242106710925723
23,300,18,0.1,0.00272671089266742,0.013864341902851
23,300,19,10,0.0106026908581902,0.0155449462503229
23,600,1,215.443469003188,0.017168908146158,0.0148924161898333
23,600,2,100000,0.0056595199970512,0.0242091071910615
23,600,3,0.1,0.0251263454898309,0.0277506471435578
23,600,4,0.1,0.0214958185559648,0.00520528436304351
23,600,5,0.1,0.0112405644304195,0.0246720760876258
23,600,6,0.464158883361278,0.0378706295989892,0.0327563056603585
23,600,7,2.15443469003188,0.0139330402910617,0.0104420664306119
23,600,8,100000,0.0100578087757691,0.0265335525535418
23,600,9,100000,0.0235248659397785,0.0216482876253526
23,600,10,10,0.0378682010665132,0.0273648659234596
23,600,11,100000,0.00428299618310165,0.0169238924002442
23,600,12,0.1,0.0389767360193777,0.0283082474562023
23,600,13,2.15443469003188,0.0530222730975987,0.0388883473335469
23,600,14,100000,0.0126423460044042,0.0301229572431681
23,600,15,0.1,0.000893429830212725,0.0126286361020635
23,600,16,0.1,0.00941108748250721,0.0133742663963032
23,600,17,0.1,0.0107004107190234,0.00554210627816551
23,600,18,0.1,0.00698443436380524,0.0152385343487424
23,600,19,100000,0.0146925408743205,0.0237380040040083
23,900,1,10,0.0209424941624139,0.0176568670052784
23,900,2,10,0.00761973920946195,0.00857507543299474
23,900,3,10,0.0437406656054196,0.0281098501882096
23,900,4,0.1,0.0220749664560089,-0.00257321223579741
23,900,5,215.443469003188,0.0241724791455085,0.0319442009435234
23,900,6,2.15443469003188,0.0444708269264317,0.0366994740035815
23,900,7,10,0.0178042058900089,0.0125533753759374
23,900,8,46.4158883361278,0.01136866671362,0.0341534455826257
23,900,9,100000,0.0191163925829876,0.0171955232620964
23,900,10,10,0.0364694351082679,0.0247630789158234
23,900,11,100000,0.00448876802118303,0.0138452376165184
23,900,12,215.443469003188,0.0372560702556325,0.023295066096603
23,900,13,2.15443469003188,0.049773619952531,0.0391384859481164
23,900,14,100000,0.0153986534532972,0.0196227703838853
23,900,15,0.1,0.00901384840154424,0.0295115298153858
23,900,16,10,0.0269143646864724,0.000676280687163347
23,900,17,10,0.0242624796874637,0.0124455422005543
23,900,18,100000,0.00130258093369778,0.0190102099951878
23,900,19,2.15443469003188,0.025270429489313,0.0272125430246728
23,1200,1,10,0.01938849611185,0.0172230887617175
23,1200,2,10,0.0109521638388539,0.00876462326733932
23,1200,3,10,0.0463404307158662,0.0312799039460755
23,1200,4,0.1,0.0172964032277488,-0.00249941620434164
23,1200,5,215.443469003188,0.0291675113838256,0.0339757056529216
23,1200,6,2.15443469003188,0.039385183492644,0.0376867669293157
23,1200,7,215.443469003188,0.0195831727538106,0.0153657190128449
23,1200,8,46.4158883361278,0.013501257485469,0.0344200144673692
23,1200,9,100000,0.0147455974691316,0.0148335178430748
23,1200,10,10,0.038626208319224,0.027092926924152
23,1200,11,0.1,0.00586542894165621,0.0163653364814423
23,1200,12,46.4158883361278,0.0342663891383549,0.0217960992420953
23,1200,13,10,0.0428943501448446,0.0362976915527025
23,1200,14,100000,0.0152993051045781,0.0218704313479909
23,1200,15,10,0.011654320689677,0.0290847617989714
23,1200,16,10,0.0233379368537671,0.00355609492173238
23,1200,17,10,0.0222194664051188,0.0144095612190879
23,1200,18,100000,0.00680959410190017,0.016065608281944
23,1200,19,2.15443469003188,0.0247477012576418,0.029834388655434
23,1500,1,0.1,0.0192559133892731,0.0166751187061863
23,1500,2,10,0.00908777422699461,0.00939633911735028
23,1500,3,10,0.0473882046939963,0.0322454043899997
23,1500,4,0.1,0.0201104423637035,-0.00404640606992251
23,1500,5,46.4158883361278,0.0319481208841641,0.0339762932974764
23,1500,6,10,0.0397961618579254,0.0381787315324201
23,1500,7,46.4158883361278,0.0182982083171239,0.0170043766235597
23,1500,8,46.4158883361278,0.020158697744091,0.0338065761516679
23,1500,9,100000,0.0216875927386502,0.01438793428307
23,1500,10,10,0.0380556916478949,0.0264526501514175
23,1500,11,0.1,0.00376851506549977,0.0166618169056224
23,1500,12,10,0.0310254102693219,0.0207364903628177
23,1500,13,10,0.0487691668320737,0.0385143347625105
23,1500,14,100000,0.0167045921651887,0.022075645454621
23,1500,15,10,0.0118653202326902,0.0280379502592822
23,1500,16,10,0.0194978851854071,0.00252985411420471
23,1500,17,2.15443469003188,0.0157244862368222,0.0150444250813394
23,1500,18,100000,0.0065703082425743,0.0162301191721853
23,1500,19,10,0.024913397426239,0.031260421640991
23,1800,1,100000,0.0225620994528514,0.0158635341866997
23,1800,2,10,0.0101985861233237,0.00920053711809726
23,1800,3,10,0.0459505830903785,0.0291829139310507
23,1800,4,0.1,0.0195943221946177,-0.00274744397677446
23,1800,5,46.4158883361278,0.0326306549675333,0.0349194677992038
23,1800,6,10,0.0406193736839191,0.0406363858389779
23,1800,7,46.4158883361278,0.018480619060115,0.0170745750255893
23,1800,8,10,0.0246804114839172,0.0328029051055235
23,1800,9,100000,0.0201849086640811,0.0164090710794719
23,1800,10,10,0.0386895757133016,0.0252830617721978
23,1800,11,100000,0.0215129754439834,0.0164327046130859
23,1800,12,0.464158883361278,0.0390326616186175,0.0217805284964112
23,1800,13,10,0.0495015289420594,0.0407517981208859
23,1800,14,100000,0.0171332610007701,0.0223576779330501
23,1800,15,10,0.0143453932927202,0.0314105993935706
23,1800,16,2.15443469003188,0.0193600551611577,0.000867716951536154
23,1800,17,215.443469003188,0.0201703912073125,0.0159101706404514
23,1800,18,100000,0.00263004678766382,0.0162379104542012
23,1800,19,46.4158883361278,0.0237255637398874,0.031947953344252
23,2100,1,215.443469003188,0.023422479909971,0.0150063479309012
23,2100,2,10,0.0136650596919661,0.0128893334106422
23,2100,3,2.15443469003188,0.0456153449952791,0.0306070597323631
23,2100,4,100000,0.0167239884726694,-0.00296847693376403
23,2100,5,46.4158883361278,0.0308185587979959,0.0331646884208964
23,2100,6,10,0.0400218602407601,0.0382578967530362
23,2100,7,100000,0.0169629964565203,0.0177730051198753
23,2100,8,10,0.0283178219475025,0.0310494413673928
23,2100,9,100000,0.0170527602065281,0.0168694072906296
23,2100,10,10,0.0376881464522652,0.0282952596606013
23,2100,11,100000,0.0234760214170739,0.0172323374317756
23,2100,12,0.464158883361278,0.0406918370637085,0.0212065715189773
23,2100,13,10,0.0512336934344506,0.0430750194614284
23,2100,14,46.4158883361278,0.0196111615131508,0.0216240914612187
23,2100,15,10,0.00729510700608832,0.0276597120795668
23,2100,16,10,0.0245885465301052,0.000748370293141395
23,2100,17,100000,0.0179686782933985,0.0137159359039693
23,2100,18,215.443469003188,0.00896969230691764,0.0176244049386035
23,2100,19,46.4158883361278,0.0268473417335662,0.0323675069303045
24,30,1,215.443469003188,0.0135819063603334,0.0121364994350667
24,30,2,0.1,0.000979010537774333,-0.00782970687823116
24,30,3,0.1,-0.00372979234233966,0.0272193746924828
24,30,4,2.15443469003188,0.0024671729135541,-0.00165302273733471
24,30,5,46.4158883361278,-0.000474446167108479,0.00247597671696857
24,30,6,0.1,-0.00179325180965439,0.0172193452837011
24,30,7,100000,-0.00245305704195369,0.00173479629235648
24,30,8,10,0.0074115893491219,0.00993396730943395
24,30,9,10,-0.00244916403290744,0.0107133471514831
24,30,10,100000,0.00650730194166217,0.0212216485299295
24,30,11,100000,-0.0196174667993026,-0.00651933865708487
24,30,12,0.1,0.00923248760269479,0.00390006144190555
24,30,13,100000,0.0128004951957336,0.014574198526599
24,30,14,0.1,0.00974424947394803,0.00352672018130475
24,30,15,0.1,0.00638428489844998,-0.0142506813119494
24,30,16,100000,0.00791984556290595,0.00492494290553336
24,30,17,0.1,0.0127578145976592,-0.00504498497580791
24,30,18,100000,0.0119140744695447,0.0119738904780795
24,30,19,0.1,0.00320598319748987,-8.56602956155935e-05
24,60,1,10,0.0119495350790634,0.0189621193594651
24,60,2,0.1,-0.00356992716177634,-0.00399183839006438
24,60,3,0.1,-0.000306443427149269,0.0187170380529791
24,60,4,10,0.0097007629685115,0.00717496929159365
24,60,5,10,0.00065255933565823,0.00564488567224441
24,60,6,46.4158883361278,-0.000158398688777126,0.0130982771820181
24,60,7,0.1,-0.0169095977214344,0.00530860270355671
24,60,8,10,0.00865310783166688,0.0104083934875461
24,60,9,10,0.0217629012636262,0.0161586641315499
24,60,10,100000,0.0205516678949992,0.0115797946451025
24,60,11,100000,-0.0146904728436547,-0.00949136530102681
24,60,12,0.464158883361278,0.0153106667288291,0.00795366628573734
24,60,13,0.1,-0.00820035226509462,0.0220242283532832
24,60,14,0.464158883361278,0.0189585825110735,0.0133689402772068
24,60,15,0.1,0.0132748527150389,-0.000456124940233583
24,60,16,10,0.0144206591902303,0.0060070782707055
24,60,17,0.1,0.00595704618665748,0.000695084378052873
24,60,18,100000,0.00140369184447246,0.0186094392860511
24,60,19,0.464158883361278,0.0161892671158827,0.00678916754180088
24,150,1,0.1,0.00361167931443935,0.0154244218512357
24,150,2,2.15443469003188,0.0076092859874249,0.00697917704108402
24,150,3,0.1,0.0152206699219429,0.0203976086012898
24,150,4,0.1,0.0203370586646295,0.00227835089722209
24,150,5,0.464158883361278,0.00687212619268042,0.00917410014510375
24,150,6,1000,0.0102605139910275,0.0295430070051307
24,150,7,0.1,-0.00255498677935323,0.00746921819084673
24,150,8,2.15443469003188,0.0222066927956623,0.0103567298887611
24,150,9,46.4158883361278,0.0314484391495784,0.0156066584477657
24,150,10,0.1,0.0247534279503634,0.0108762855573951
24,150,11,46.4158883361278,-0.000986969183067321,-0.00346994703398262
24,150,12,0.1,0.0125584665521256,0.019043320254972
24,150,13,0.1,0.0152434081580644,0.0309498270644625
24,150,14,46.4158883361278,0.00873251399549508,0.0236958227377928
24,150,15,0.464158883361278,0.0237561217849679,0.00198178818768673
24,150,16,0.464158883361278,0.00738745608038715,0.0090774972440958
24,150,17,0.1,0.00825351207085225,0.00470797021590619
24,150,18,0.1,0.0149723371340411,0.0160214194488984
24,150,19,0.1,0.01244918582656,0.0086351176997458
24,300,1,0.1,0.0094824577930007,0.0170945939465351
24,300,2,2.15443469003188,0.0047714033491502,0.00984248158927009
24,300,3,0.1,0.0216488119155734,0.0251037244807462
24,300,4,0.1,0.0220578208024215,-0.00309793379488765
24,300,5,100000,0.0126934973377228,0.0200870513768501
24,300,6,2.15443469003188,0.0260478667009956,0.0330338968822075
24,300,7,46.4158883361278,0.0101742061529341,0.00907669708433195
24,300,8,10,0.00547914214150655,0.0219990586144692
24,300,9,100000,0.0289870687141665,0.0193468693773063
24,300,10,0.1,0.0343644878507318,0.0161709093214657
24,300,11,10,0.00263969778690887,-0.00673539150627159
24,300,12,0.464158883361278,0.0315811023585257,0.0209740769088571
24,300,13,4641.58883361278,0.0398702534924969,0.0369377410323785
24,300,14,100000,0.0163240235039053,0.0253661563113366
24,300,15,46.4158883361278,-0.00713572934602089,0.0189545154670452
24,300,16,100000,0.0153434970959953,0.0091148669379697
24,300,17,0.1,0.00161904016519739,-0.00242106710925723
24,300,18,0.1,0.00272671089266742,0.013864341902851
24,300,19,10,0.0106026908581902,0.0155449462503229
24,600,1,215.443469003188,0.017168908146158,0.0148924161898333
24,600,2,100000,0.0056595199970512,0.0242091071910615
24,600,3,0.1,0.0251263454898309,0.0277506471435578
24,600,4,0.1,0.0214958185559648,0.00520528436304351
24,600,5,0.1,0.0112405644304195,0.0246720760876258
24,600,6,0.464158883361278,0.0378706295989892,0.0327563056603585
24,600,7,2.15443469003188,0.0139330402910617,0.0104420664306119
24,600,8,100000,0.0100578087757691,0.0265335525535418
24,600,9,100000,0.0235248659397785,0.0216482876253526
24,600,10,10,0.0378682010665132,0.0273648659234596
24,600,11,100000,0.00428299618310165,0.0169238924002442
24,600,12,0.1,0.0389767360193777,0.0283082474562023
24,600,13,2.15443469003188,0.0530222730975987,0.0388883473335469
24,600,14,100000,0.0126423460044042,0.0301229572431681
24,600,15,0.1,0.000893429830212725,0.0126286361020635
24,600,16,0.1,0.00941108748250721,0.0133742663963032
24,600,17,0.1,0.0107004107190234,0.00554210627816551
24,600,18,0.1,0.00698443436380524,0.0152385343487424
24,600,19,100000,0.0146925408743205,0.0237380040040083
24,900,1,10,0.0209424941624139,0.0176568670052784
24,900,2,10,0.00761973920946195,0.00857507543299474
24,900,3,10,0.0437406656054196,0.0281098501882096
24,900,4,0.1,0.0220749664560089,-0.00257321223579741
24,900,5,215.443469003188,0.0241724791455085,0.0319442009435234
24,900,6,2.15443469003188,0.0444708269264317,0.0366994740035815
24,900,7,10,0.0178042058900089,0.0125533753759374
24,900,8,46.4158883361278,0.01136866671362,0.0341534455826257
24,900,9,100000,0.0191163925829876,0.0171955232620964
24,900,10,10,0.0364694351082679,0.0247630789158234
24,900,11,100000,0.00448876802118303,0.0138452376165184
24,900,12,215.443469003188,0.0372560702556325,0.023295066096603
24,900,13,2.15443469003188,0.049773619952531,0.0391384859481164
24,900,14,100000,0.0153986534532972,0.0196227703838853
24,900,15,0.1,0.00901384840154424,0.0295115298153858
24,900,16,10,0.0269143646864724,0.000676280687163347
24,900,17,10,0.0242624796874637,0.0124455422005543
24,900,18,100000,0.00130258093369778,0.0190102099951878
24,900,19,2.15443469003188,0.025270429489313,0.0272125430246728
24,1200,1,10,0.01938849611185,0.0172230887617175
24,1200,2,10,0.0109521638388539,0.00876462326733932
24,1200,3,10,0.0463404307158662,0.0312799039460755
24,1200,4,0.1,0.0172964032277488,-0.00249941620434164
24,1200,5,215.443469003188,0.0291675113838256,0.0339757056529216
24,1200,6,2.15443469003188,0.039385183492644,0.0376867669293157
24,1200,7,215.443469003188,0.0195831727538106,0.0153657190128449
24,1200,8,46.4158883361278,0.013501257485469,0.0344200144673692
24,1200,9,100000,0.0147455974691316,0.0148335178430748
24,1200,10,10,0.038626208319224,0.027092926924152
24,1200,11,0.1,0.00586542894165621,0.0163653364814423
24,1200,12,46.4158883361278,0.0342663891383549,0.0217960992420953
24,1200,13,10,0.0428943501448446,0.0362976915527025
24,1200,14,100000,0.0152993051045781,0.0218704313479909
24,1200,15,10,0.011654320689677,0.0290847617989714
24,1200,16,10,0.0233379368537671,0.00355609492173238
24,1200,17,10,0.0222194664051188,0.0144095612190879
24,1200,18,100000,0.00680959410190017,0.016065608281944
24,1200,19,2.15443469003188,0.0247477012576418,0.029834388655434
24,1500,1,0.1,0.0192559133892731,0.0166751187061863
24,1500,2,10,0.00908777422699461,0.00939633911735028
24,1500,3,10,0.0473882046939963,0.0322454043899997
24,1500,4,0.1,0.0201104423637035,-0.00404640606992251
24,1500,5,46.4158883361278,0.0319481208841641,0.0339762932974764
24,1500,6,10,0.0397961618579254,0.0381787315324201
24,1500,7,46.4158883361278,0.0182982083171239,0.0170043766235597
24,1500,8,46.4158883361278,0.020158697744091,0.0338065761516679
24,1500,9,100000,0.0216875927386502,0.01438793428307
24,1500,10,10,0.0380556916478949,0.0264526501514175
24,1500,11,0.1,0.00376851506549977,0.0166618169056224
24,1500,12,10,0.0310254102693219,0.0207364903628177
24,1500,13,10,0.0487691668320737,0.0385143347625105
24,1500,14,100000,0.0167045921651887,0.022075645454621
24,1500,15,10,0.0118653202326902,0.0280379502592822
24,1500,16,10,0.0194978851854071,0.00252985411420471
24,1500,17,2.15443469003188,0.0157244862368222,0.0150444250813394
24,1500,18,100000,0.0065703082425743,0.0162301191721853
24,1500,19,10,0.024913397426239,0.031260421640991
24,1800,1,100000,0.0225620994528514,0.0158635341866997
24,1800,2,10,0.0101985861233237,0.00920053711809726
24,1800,3,10,0.0459505830903785,0.0291829139310507
24,1800,4,0.1,0.0195943221946177,-0.00274744397677446
24,1800,5,46.4158883361278,0.0326306549675333,0.0349194677992038
24,1800,6,10,0.0406193736839191,0.0406363858389779
24,1800,7,46.4158883361278,0.018480619060115,0.0170745750255893
24,1800,8,10,0.0246804114839172,0.0328029051055235
24,1800,9,100000,0.0201849086640811,0.0164090710794719
24,1800,10,10,0.0386895757133016,0.0252830617721978
24,1800,11,100000,0.0215129754439834,0.0164327046130859
24,1800,12,0.464158883361278,0.0390326616186175,0.0217805284964112
24,1800,13,10,0.0495015289420594,0.0407517981208859
24,1800,14,100000,0.0171332610007701,0.0223576779330501
24,1800,15,10,0.0143453932927202,0.0314105993935706
24,1800,16,2.15443469003188,0.0193600551611577,0.000867716951536154
24,1800,17,215.443469003188,0.0201703912073125,0.0159101706404514
24,1800,18,100000,0.00263004678766382,0.0162379104542012
24,1800,19,46.4158883361278,0.0237255637398874,0.031947953344252
24,2100,1,215.443469003188,0.023422479909971,0.0150063479309012
24,2100,2,10,0.0136650596919661,0.0128893334106422
24,2100,3,2.15443469003188,0.0456153449952791,0.0306070597323631
24,2100,4,100000,0.0167239884726694,-0.00296847693376403
24,2100,5,46.4158883361278,0.0308185587979959,0.0331646884208964
24,2100,6,10,0.0400218602407601,0.0382578967530362
24,2100,7,100000,0.0169629964565203,0.0177730051198753
24,2100,8,10,0.0283178219475025,0.0310494413673928
24,2100,9,100000,0.0170527602065281,0.0168694072906296
24,2100,10,10,0.0376881464522652,0.0282952596606013
24,2100,11,100000,0.0234760214170739,0.0172323374317756
24,2100,12,0.464158883361278,0.0406918370637085,0.0212065715189773
24,2100,13,10,0.0512336934344506,0.0430750194614284
24,2100,14,46.4158883361278,0.0196111615131508,0.0216240914612187
24,2100,15,10,0.00729510700608832,0.0276597120795668
24,2100,16,10,0.0245885465301052,0.000748370293141395
24,2100,17,100000,0.0179686782933985,0.0137159359039693
24,2100,18,215.443469003188,0.00896969230691764,0.0176244049386035
24,2100,19,46.4158883361278,0.0268473417335662,0.0323675069303045
25,30,1,215.443469003188,0.0135819063603334,0.0121364994350667
25,30,2,0.1,0.000979010537774333,-0.00782970687823116
25,30,3,0.1,-0.00372979234233966,0.0272193746924828
25,30,4,2.15443469003188,0.0024671729135541,-0.00165302273733471
25,30,5,46.4158883361278,-0.000474446167108479,0.00247597671696857
25,30,6,0.1,-0.00179325180965439,0.0172193452837011
25,30,7,100000,-0.00245305704195369,0.00173479629235648
25,30,8,10,0.0074115893491219,0.00993396730943395
25,30,9,10,-0.00244916403290744,0.0107133471514831
25,30,10,100000,0.00650730194166217,0.0212216485299295
25,30,11,100000,-0.0196174667993026,-0.00651933865708487
25,30,12,0.1,0.00923248760269479,0.00390006144190555
25,30,13,100000,0.0128004951957336,0.014574198526599
25,30,14,0.1,0.00974424947394803,0.00352672018130475
25,30,15,0.1,0.00638428489844998,-0.0142506813119494
25,30,16,100000,0.00791984556290595,0.00492494290553336
25,30,17,0.1,0.0127578145976592,-0.00504498497580791
25,30,18,100000,0.0119140744695447,0.0119738904780795
25,30,19,0.1,0.00320598319748987,-8.56602956155935e-05
25,60,1,10,0.0119495350790634,0.0189621193594651
25,60,2,0.1,-0.00356992716177634,-0.00399183839006438
25,60,3,0.1,-0.000306443427149269,0.0187170380529791
25,60,4,10,0.0097007629685115,0.00717496929159365
25,60,5,10,0.00065255933565823,0.00564488567224441
25,60,6,46.4158883361278,-0.000158398688777126,0.0130982771820181
25,60,7,0.1,-0.0169095977214344,0.00530860270355671
25,60,8,10,0.00865310783166688,0.0104083934875461
25,60,9,10,0.0217629012636262,0.0161586641315499
25,60,10,100000,0.0205516678949992,0.0115797946451025
25,60,11,100000,-0.0146904728436547,-0.00949136530102681
25,60,12,0.464158883361278,0.0153106667288291,0.00795366628573734
25,60,13,0.1,-0.00820035226509462,0.0220242283532832
25,60,14,0.464158883361278,0.0189585825110735,0.0133689402772068
25,60,15,0.1,0.0132748527150389,-0.000456124940233583
25,60,16,10,0.0144206591902303,0.0060070782707055
25,60,17,0.1,0.00595704618665748,0.000695084378052873
25,60,18,100000,0.00140369184447246,0.0186094392860511
25,60,19,0.464158883361278,0.0161892671158827,0.00678916754180088
25,150,1,0.1,0.00361167931443935,0.0154244218512357
25,150,2,2.15443469003188,0.0076092859874249,0.00697917704108402
25,150,3,0.1,0.0152206699219429,0.0203976086012898
25,150,4,0.1,0.0203370586646295,0.00227835089722209
25,150,5,0.464158883361278,0.00687212619268042,0.00917410014510375
25,150,6,1000,0.0102605139910275,0.0295430070051307
25,150,7,0.1,-0.00255498677935323,0.00746921819084673
25,150,8,2.15443469003188,0.0222066927956623,0.0103567298887611
25,150,9,46.4158883361278,0.0314484391495784,0.0156066584477657
25,150,10,0.1,0.0247534279503634,0.0108762855573951
25,150,11,46.4158883361278,-0.000986969183067321,-0.00346994703398262
25,150,12,0.1,0.0125584665521256,0.019043320254972
25,150,13,0.1,0.0152434081580644,0.0309498270644625
25,150,14,46.4158883361278,0.00873251399549508,0.0236958227377928
25,150,15,0.464158883361278,0.0237561217849679,0.00198178818768673
25,150,16,0.464158883361278,0.00738745608038715,0.0090774972440958
25,150,17,0.1,0.00825351207085225,0.00470797021590619
25,150,18,0.1,0.0149723371340411,0.0160214194488984
25,150,19,0.1,0.01244918582656,0.0086351176997458
25,300,1,0.1,0.0094824577930007,0.0170945939465351
25,300,2,2.15443469003188,0.0047714033491502,0.00984248158927009
25,300,3,0.1,0.0216488119155734,0.0251037244807462
25,300,4,0.1,0.0220578208024215,-0.00309793379488765
25,300,5,100000,0.0126934973377228,0.0200870513768501
25,300,6,2.15443469003188,0.0260478667009956,0.0330338968822075
25,300,7,46.4158883361278,0.0101742061529341,0.00907669708433195
25,300,8,10,0.00547914214150655,0.0219990586144692
25,300,9,100000,0.0289870687141665,0.0193468693773063
25,300,10,0.1,0.0343644878507318,0.0161709093214657
25,300,11,10,0.00263969778690887,-0.00673539150627159
25,300,12,0.464158883361278,0.0315811023585257,0.0209740769088571
25,300,13,4641.58883361278,0.0398702534924969,0.0369377410323785
25,300,14,100000,0.0163240235039053,0.0253661563113366
25,300,15,46.4158883361278,-0.00713572934602089,0.0189545154670452
25,300,16,100000,0.0153434970959953,0.0091148669379697
25,300,17,0.1,0.00161904016519739,-0.00242106710925723
25,300,18,0.1,0.00272671089266742,0.013864341902851
25,300,19,10,0.0106026908581902,0.0155449462503229
25,600,1,215.443469003188,0.017168908146158,0.0148924161898333
25,600,2,100000,0.0056595199970512,0.0242091071910615
25,600,3,0.1,0.0251263454898309,0.0277506471435578
25,600,4,0.1,0.0214958185559648,0.00520528436304351
25,600,5,0.1,0.0112405644304195,0.0246720760876258
25,600,6,0.464158883361278,0.0378706295989892,0.0327563056603585
25,600,7,2.15443469003188,0.0139330402910617,0.0104420664306119
25,600,8,100000,0.0100578087757691,0.0265335525535418
25,600,9,100000,0.0235248659397785,0.0216482876253526
25,600,10,10,0.0378682010665132,0.0273648659234596
25,600,11,100000,0.00428299618310165,0.0169238924002442
25,600,12,0.1,0.0389767360193777,0.0283082474562023
25,600,13,2.15443469003188,0.0530222730975987,0.0388883473335469
25,600,14,100000,0.0126423460044042,0.0301229572431681
25,600,15,0.1,0.000893429830212725,0.0126286361020635
25,600,16,0.1,0.00941108748250721,0.0133742663963032
25,600,17,0.1,0.0107004107190234,0.00554210627816551
25,600,18,0.1,0.00698443436380524,0.0152385343487424
25,600,19,100000,0.0146925408743205,0.0237380040040083
25,900,1,10,0.0209424941624139,0.0176568670052784
25,900,2,10,0.00761973920946195,0.00857507543299474
25,900,3,10,0.0437406656054196,0.0281098501882096
25,900,4,0.1,0.0220749664560089,-0.00257321223579741
25,900,5,215.443469003188,0.0241724791455085,0.0319442009435234
25,900,6,2.15443469003188,0.0444708269264317,0.0366994740035815
25,900,7,10,0.0178042058900089,0.0125533753759374
25,900,8,46.4158883361278,0.01136866671362,0.0341534455826257
25,900,9,100000,0.0191163925829876,0.0171955232620964
25,900,10,10,0.0364694351082679,0.0247630789158234
25,900,11,100000,0.00448876802118303,0.0138452376165184
25,900,12,215.443469003188,0.0372560702556325,0.023295066096603
25,900,13,2.15443469003188,0.049773619952531,0.0391384859481164
25,900,14,100000,0.0153986534532972,0.0196227703838853
25,900,15,0.1,0.00901384840154424,0.0295115298153858
25,900,16,10,0.0269143646864724,0.000676280687163347
25,900,17,10,0.0242624796874637,0.0124455422005543
25,900,18,100000,0.00130258093369778,0.0190102099951878
25,900,19,2.15443469003188,0.025270429489313,0.0272125430246728
25,1200,1,10,0.01938849611185,0.0172230887617175
25,1200,2,10,0.0109521638388539,0.00876462326733932
25,1200,3,10,0.0463404307158662,0.0312799039460755
25,1200,4,0.1,0.0172964032277488,-0.00249941620434164
25,1200,5,215.443469003188,0.0291675113838256,0.0339757056529216
25,1200,6,2.15443469003188,0.039385183492644,0.0376867669293157
25,1200,7,215.443469003188,0.0195831727538106,0.0153657190128449
25,1200,8,46.4158883361278,0.013501257485469,0.0344200144673692
25,1200,9,100000,0.0147455974691316,0.0148335178430748
25,1200,10,10,0.038626208319224,0.027092926924152
25,1200,11,0.1,0.00586542894165621,0.0163653364814423
25,1200,12,46.4158883361278,0.0342663891383549,0.0217960992420953
25,1200,13,10,0.0428943501448446,0.0362976915527025
25,1200,14,100000,0.0152993051045781,0.0218704313479909
25,1200,15,10,0.011654320689677,0.0290847617989714
25,1200,16,10,0.0233379368537671,0.00355609492173238
25,1200,17,10,0.0222194664051188,0.0144095612190879
25,1200,18,100000,0.00680959410190017,0.016065608281944
25,1200,19,2.15443469003188,0.0247477012576418,0.029834388655434
25,1500,1,0.1,0.0192559133892731,0.0166751187061863
25,1500,2,10,0.00908777422699461,0.00939633911735028
25,1500,3,10,0.0473882046939963,0.0322454043899997
25,1500,4,0.1,0.0201104423637035,-0.00404640606992251
25,1500,5,46.4158883361278,0.0319481208841641,0.0339762932974764
25,1500,6,10,0.0397961618579254,0.0381787315324201
25,1500,7,46.4158883361278,0.0182982083171239,0.0170043766235597
25,1500,8,46.4158883361278,0.020158697744091,0.0338065761516679
25,1500,9,100000,0.0216875927386502,0.01438793428307
25,1500,10,10,0.0380556916478949,0.0264526501514175
25,1500,11,0.1,0.00376851506549977,0.0166618169056224
25,1500,12,10,0.0310254102693219,0.0207364903628177
25,1500,13,10,0.0487691668320737,0.0385143347625105
25,1500,14,100000,0.0167045921651887,0.022075645454621
25,1500,15,10,0.0118653202326902,0.0280379502592822
25,1500,16,10,0.0194978851854071,0.00252985411420471
25,1500,17,2.15443469003188,0.0157244862368222,0.0150444250813394
25,1500,18,100000,0.0065703082425743,0.0162301191721853
25,1500,19,10,0.024913397426239,0.031260421640991
25,1800,1,100000,0.0225620994528514,0.0158635341866997
25,1800,2,10,0.0101985861233237,0.00920053711809726
25,1800,3,10,0.0459505830903785,0.0291829139310507
25,1800,4,0.1,0.0195943221946177,-0.00274744397677446
25,1800,5,46.4158883361278,0.0326306549675333,0.0349194677992038
25,1800,6,10,0.0406193736839191,0.0406363858389779
25,1800,7,46.4158883361278,0.018480619060115,0.0170745750255893
25,1800,8,10,0.0246804114839172,0.0328029051055235
25,1800,9,100000,0.0201849086640811,0.0164090710794719
25,1800,10,10,0.0386895757133016,0.0252830617721978
25,1800,11,100000,0.0215129754439834,0.0164327046130859
25,1800,12,0.464158883361278,0.0390326616186175,0.0217805284964112
25,1800,13,10,0.0495015289420594,0.0407517981208859
25,1800,14,100000,0.0171332610007701,0.0223576779330501
25,1800,15,10,0.0143453932927202,0.0314105993935706
25,1800,16,2.15443469003188,0.0193600551611577,0.000867716951536154
25,1800,17,215.443469003188,0.0201703912073125,0.0159101706404514
