Permutation,Subject,SegDur,Accuracy
52,1,10,0.00499768499580854
53,1,10,0.00117082631119633
54,1,10,0.0114745514047997
55,1,10,0.00752425359969314
56,1,10,0.00154596649145691
57,1,10,0.00707185844381122
58,1,10,0.00936330673340896
59,1,10,0.0106558845001859
60,1,10,0.00971275985891812
61,1,10,0.00838818425845276
62,1,10,0.0055698273900158
63,1,10,0.0137921047346424
64,1,10,0.00760030604593712
65,1,10,0.0106545553546524
66,1,10,0.0122796634533825
67,1,10,0.00604904046398687
68,1,10,0.00552296924357757
69,1,10,0.00756327159222065
70,1,10,0.00476445582254698
71,1,10,0.00360979601342307
72,1,10,0.00914997216791389
73,1,10,0.0105940128306531
74,1,10,0.00786972216261225
75,1,10,-0.00116865198384905
76,1,10,0.00385869276332992
77,1,10,0.0106697883982256
78,1,10,-0.000570462586202449
79,1,10,0.00819447600932058
80,1,10,0.0121696140782729
81,1,10,0.00726916029648015
82,1,10,0.00739213504270855
83,1,10,0.00472879634427512
84,1,10,0.00498342732676016
85,1,10,0.00717086230332247
86,1,10,0.0065483865987434
87,1,10,0.0105053774669605
88,1,10,0.0110656105422905
89,1,10,0.00699344328945671
90,1,10,0.0032190993560406
91,1,10,0.0105105123035408
92,1,10,0.00456642091858475
93,1,10,0.00545954367765824
94,1,10,0.00687643105633936
95,1,10,0.00569808414240308
96,1,10,0.0102924981992112
97,1,10,0.00812110773985518
98,1,10,0.00502046750774424
99,1,10,0.00118968623589601
100,1,10,0.00496396667011745
1,1,20,0.00745142935750828
2,1,20,0.00688066777641931
3,1,20,0.0084251775779524
4,1,20,0.0120069397171696
5,1,20,0.00839576388438118
6,1,20,0.00870081312671387
7,1,20,0.00368999106380589
8,1,20,0.00477050151997007
9,1,20,0.0116827685735501
10,1,20,0.00613234990508521
11,1,20,0.0091676058541661
12,1,20,0.00511496878704372
13,1,20,0.0092856239880491
14,1,20,0.00795064790839703
15,1,20,0.0148878045273473
16,1,20,0.00663315052725518
17,1,20,-0.00102781316667806
18,1,20,0.00429133737938627
19,1,20,0.00772421937114867
20,1,20,0.00294880727543567
21,1,20,0.00871489638976864
22,1,20,0.00658836334132018
23,1,20,0.00768552054778446
24,1,20,0.00735798690748493
25,1,20,0.00382002252144063
26,1,20,0.00801025836181352
27,1,20,0.00833179403943055
28,1,20,0.00764111176142436
29,1,20,0.00478616117643143
