Permutation,Subject,SegDur,Accuracy
97,1,10,0.0343728157207871
98,1,10,0.0260837342931784
99,1,10,0.02877950502419
100,1,10,0.0338698956989632
1,1,20,0.0297341711733469
2,1,20,0.0367019148204168
3,1,20,0.0328712848549753
4,1,20,0.0334189852111643
5,1,20,0.0265996602482905
6,1,20,0.0384804432070732
7,1,20,0.0360351416210563
8,1,20,0.0368428219206611
9,1,20,0.0311033393838791
10,1,20,0.0378431443345822
11,1,20,0.0319126045061914
12,1,20,0.0362988980635873
13,1,20,0.034267742512936
14,1,20,0.0364192062166401
15,1,20,0.0322231182648319
16,1,20,0.0336769128205039
17,1,20,0.0302685589959183
18,1,20,0.0314109290615652
19,1,20,0.0359575599640007
20,1,20,0.0342703324266691
21,1,20,0.0306967626832995
22,1,20,0.0383385414165702
23,1,20,0.0308422384166639
24,1,20,0.0339083958501709
25,1,20,0.0349991582163059
26,1,20,0.0301080186621528
27,1,20,0.0351750157595525
28,1,20,0.0273077257221816
29,1,20,0.0337328221695672
30,1,20,0.0281025003701832
31,1,20,0.03156827129658
32,1,20,0.035361952974408
33,1,20,0.029870483453789
34,1,20,0.025193928888704
35,1,20,0.0295043876331968
36,1,20,0.030436689925982
37,1,20,0.0312337884958136
38,1,20,0.02573029738213
39,1,20,0.0355902763866103
40,1,20,0.0358586838475455
41,1,20,0.0309095911836316
42,1,20,0.0343495542077592
43,1,20,0.0242397570432448
44,1,20,0.0290803226654187
45,1,20,0.0307079124315141
46,1,20,0.0327862974065378
47,1,20,0.0393277155506823
48,1,20,0.0373821124015296
49,1,20,0.0308995238270326
50,1,20,0.0318558249155108
51,1,20,0.0249598921622923
52,1,20,0.036328922463326
53,1,20,0.0284224757485309
54,1,20,0.0304212413914977
55,1,20,0.030645210758746
56,1,20,0.0268735270217938
57,1,20,0.0281685691603694
58,1,20,0.035427263576769
59,1,20,0.0270163966514164
60,1,20,0.0342797544088067
61,1,20,0.0307933768938293
62,1,20,0.0320645968950053
63,1,20,0.0418683238416741
64,1,20,0.0267823613370771
65,1,20,0.0338793810658243
66,1,20,0.0317824797871902
67,1,20,0.026769843171111
68,1,20,0.033291048034629
69,1,20,0.0355853544964786
70,1,20,0.0378751154338425
71,1,20,0.0384805381876991
72,1,20,0.0364001914202796
73,1,20,0.0348557965965328
